Name:;Daten Ger. INSTR 04.09.2020 14:34:57
Verantwortlich:;Labor
Kommentare:;
Datum der Datenerfassung:;04.09.2020 14:34:58
Messgerät:;34970A;Adresse:;ASRL4::INSTR;Module:;2;Steckplatz1:;34901A;Steckplatz2:;34907A
Kanäle gesamt:;10
Kanal;Name;Funktion;Bereich;Auflösung;ErwEinstellungen;Skalieren;Verstärkung;Offset;Bezeichnung;Test;Niedrig;Hoch;Hardware-Alarm
101;Windgeschwindigkeit in m pro s;Gleichspannung;Auto;5,5;DC Voltage#10M#1#0,016#Auto#0,001;True;-5;0;;Aus;0;1;Alarm 1
102;Windrichtung in Grad;Gleichspannung;Auto;5,5;DC Voltage#10M#1#0,016#Auto#0,001;True;-36;0;;Aus;0;1;Alarm 1
103;Relative Feuchte in V;Gleichspannung;Auto;5,5;DC Voltage#10M#1#0,016#Auto#0,001;False;10;0;;Aus;0;1;Alarm 1
104;Temperature;Gleichspannung;Auto;5,5;DC Voltage#10M#1#0,016#Auto#0,001;True;-10;-30;C;Aus;0;1;Alarm 1
107;TA GBS;Gleichspannung;Auto;5,5;DC Voltage#10M#1#0,016#Auto#0,001;True;1272,5;-1541,1;;Aus;0;1;Alarm 1
109;ENNOS SSR81;Gleichspannung;Auto;5,5;DC Voltage#10M#1#0,016#Auto#0,001;True;13670,8192;0;;Aus;0;1;Alarm 1
111;CM3;Gleichspannung;Auto;5,5;DC Voltage#10M#1#0,016#Auto#0,001;True;51587,7358;0;;Aus;0;1;Alarm 1
112;CM11;Gleichspannung;Auto;5,5;DC Voltage#10M#1#0,016#Auto#0,001;True;197164;0;;Aus;0;1;Alarm 1
113;CM11 Schattenring;Gleichspannung;Auto;5,5;DC Voltage#10M#1#0,016#Auto#0,001;True;228578,6956;0;;Aus;0;1;Alarm 1
203;Niederschlag;Summieren;;;Totalize#Rise;False;1;0;;Aus;0;1;Alarm 1
Scan-Steuerung:;Aktion starten:;Sofort;Aktion stoppen::;Von Benutzer beendet
Scan;Zeit;101 <Windgeschwindigkeit in m pro s>;Alarm 101;102 <Windrichtung in Grad>;Alarm 102;103 <Relative Feuchte in V>;Alarm 103;104 <Temperature> (C);Alarm 104;107 <TA GBS>;Alarm 107;109 <ENNOS SSR81>;Alarm 109;111 <CM3>;Alarm 111;112 <CM11>;Alarm 112;113 <CM11 Schattenring>;Alarm 113;203 <Niederschlag>;Alarm 203
2539;04.09.2020 15:17:16;1,8283514;0;130,87611;0;1,3851049;0;26,056162;0;117,87046;0;142,71335;0;147,64673;0;142,53538;0;134,88977;0;522;0
2540;04.09.2020 15:17:17;1,6935179;0;107,86014;0;1,3828642;0;26,064916;0;116,3586;0;142,60237;0;147,49635;0;142,16589;0;134,2237;0;522;0
2541;04.09.2020 15:17:18;1,39421;0;137,84036;0;1,3837188;0;26,06648;0;115,29759;0;142,51699;0;147,2494;0;142,24811;0;134,29501;0;522;0
2542;04.09.2020 15:17:19;1,3123397;0;151,58316;0;1,3885858;0;26,067209;0;117,60514;0;142,4302;0;147,11517;0;142,24811;0;134,48542;0;522;0
2543;04.09.2020 15:17:20;1,3498761;0;106,76871;0;1,3885337;0;26,065646;0;115,61584;0;142,35336;0;147,0024;0;142,02236;0;134,36633;0;522;0
2544;04.09.2020 15:17:21;1,2686097;0;58,353934;0;1,3837396;0;26,067835;0;114,75386;0;142,26941;0;146,91651;0;141,98135;0;134,10461;0;522;0
2545;04.09.2020 15:17:22;1,1770378;0;134,87712;0;1,3885858;0;26,066688;0;115,40372;0;142,20824;0;146,77154;0;141,7966;0;133,89066;0;522;0
2546;04.09.2020 15:17:23;1,212508;0;200,37459;0;1,3788726;0;26,056475;0;115,64244;0;142,12998;0;146,793;0;141,83761;0;133,91443;0;522;0
2547;04.09.2020 15:17:24;1,1258338;0;209,47329;0;1,3837709;0;26,06575;0;113,53378;0;142,06026;0;146,81988;0;141,52984;0;133,65271;0;522;0
2548;04.09.2020 15:17:25;1,0472476;0;200,95163;0;1,3837605;0;26,067522;0;115,40372;0;141,99481;0;146,86817;0;141,52984;0;133,72402;0;522;0
2549;04.09.2020 15:17:26;1,3356777;0;186,16544;0;1,3837084;0;26,055224;0;118,57326;0;141,95639;0;146,77691;0;141,48883;0;133,55739;0;522;0
2550;04.09.2020 15:17:27;1,8108427;0;186,02174;0;1,3885233;0;26,066063;0;113,91833;0;141,90232;0;146,71784;0;141,44782;0;133,70025;0;522;0
2551;04.09.2020 15:17:28;2,2184139;0;182,83339;0;1,3885754;0;26,066167;0;116,13312;0;141,87102;0;146,68565;0;141,3451;0;133,50984;0;522;0
2552;04.09.2020 15:17:29;2,3686586;0;183,12528;0;1,3837917;0;26,06648;0;114,46207;0;141,81411;0;146,64804;0;141,3451;0;133,41476;0;522;0
2553;04.09.2020 15:17:30;2,4868681;0;190,4227;0;1,3788934;0;26,065542;0;116,74315;0;141,77711;0;146,56215;0;141,13985;0;133,31967;0;522;0
2554;04.09.2020 15:17:31;2,316627;0;144,05537;0;1,3839481;0;26,053869;0;114,99258;0;141,76004;0;146,52991;0;141,16035;0;133,24812;0;522;0
2555;04.09.2020 15:17:32;2,0718594;0;143,64941;0;1,3839377;0;26,056892;0;115,04564;0;141,73585;0;146,47626;0;141,26308;0;133,20058;0;522;0
2556;04.09.2020 15:17:33;1,9001244;0;139,35424;0;1,3837917;0;26,061373;0;120,27078;0;141,70597;0;146,39031;0;141,09884;0;132,89131;0;522;0
2557;04.09.2020 15:17:34;1,7521751;0;133,16326;0;1,3837396;0;26,063666;0;114,5682;0;141,69886;0;146,32588;0;140,99631;0;133,0104;0;522;0
2558;04.09.2020 15:17:35;1,6071039;0;151,2545;0;1,383354;0;26,056162;0;116,09329;0;141,6704;0;146,34203;0;141,01682;0;132,89131;0;522;0
2559;04.09.2020 15:17:36;1,4456899;0;102,49268;0;1,3789143;0;26,054703;0;115,60261;0;141,66471;0;146,27759;0;141,03732;0;133,08172;0;522;0
2560;04.09.2020 15:17:37;1,3156707;0;169,35585;0;1,3837188;0;26,055537;0;115,17823;0;141,66471;0;146,15946;0;140,91429;0;133,0104;0;522;0
2561;04.09.2020 15:17:38;1,25883;0;132,46278;0;1,3837709;0;26,01708;0;121,22566;0;141,67894;0;146,26686;0;141,01682;0;132,86754;0;522;0
2562;04.09.2020 15:17:39;1,161127;0;131,64299;0;1,3837188;0;26,055745;0;116,67686;0;141,69886;0;146,24535;0;140,89359;0;133,03417;0;522;0
2563;04.09.2020 15:17:40;1,1282436;0;135,99518;0;1,3837188;0;26,067418;0;115,49649;0;141,70739;0;146,14873;0;140,83208;0;132,74868;0;522;0
2564;04.09.2020 15:17:41;1,1313872;0;124,4401;0;1,3837917;0;26,019685;0;116,02699;0;141,73443;0;146,22389;0;140,91429;0;132,70113;0;522;0
2565;04.09.2020 15:17:42;1,2443973;0;131,82496;0;1,3832811;0;26,051681;0;117,14106;0;141,75435;0;146,11648;0;141,11934;0;132,79622;0;522;0
2566;04.09.2020 15:17:43;1,45688;0;132,51193;0;1,3789247;0;26,05512;0;116,3586;0;141,78424;0;146,08429;0;141,05783;0;132,65336;0;522;0
2567;04.09.2020 15:17:44;1,5537191;0;136,80071;0;1,3837292;0;26,055849;0;114,82015;0;141,8326;0;146,07356;0;140,97581;0;132,81999;0;522;0
2568;04.09.2020 15:17:45;1,7137174;0;131,18076;0;1,3837292;0;26,020102;0;115,56291;0;141,85536;0;146,04132;0;141,03732;0;132,51073;0;522;0
2569;04.09.2020 15:17:46;1,6214585;0;171,2213;0;1,3839481;0;26,020832;0;114,76709;0;141,89664;0;146,00913;0;140,91429;0;132,86754;0;522;0
2570;04.09.2020 15:17:47;1,6737452;0;167,43826;0;1,383896;0;26,019685;0;115,32419;0;141,92936;0;146,19165;0;141,01682;0;132,67736;0;522;0
2571;04.09.2020 15:17:48;1,6566425;0;130,92788;0;1,3838334;0;26,008951;0;118,78552;0;141,97347;0;146,30442;0;141,05783;0;132,84377;0;522;0
2572;04.09.2020 15:17:49;1,473223;0;125,39309;0;1,3789039;0;26,031254;0;114,85998;0;142,02185;0;146,34203;0;141,01682;0;132,65336;0;522;0
2573;04.09.2020 15:17:50;1,3860594;0;66,197639;0;1,3837709;0;26,019477;0;114,30301;0;142,07876;0;146,35276;0;141,20156;0;132,60582;0;522;0
2574;04.09.2020 15:17:51;1,2011356;0;102,30921;0;1,3837188;0;26,054807;0;115,53632;0;142,13283;0;146,34739;0;141,16035;0;132,65336;0;522;0
2575;04.09.2020 15:17:52;1,1429781;0;165,92288;0;1,3837396;0;26,056787;0;114,66109;0;142,19685;0;146,35812;0;141,18106;0;132,72491;0;522;0
2576;04.09.2020 15:17:53;1,1050305;0;177,12752;0;1,3837501;0;26,020415;0;114,92628;0;142,25518;0;146,43865;0;141,3451;0;132,70113;0;522;0
2577;04.09.2020 15:17:54;1,0128028;0;223,02135;0;1,3837396;0;26,009263;0;115,07211;0;142,30925;0;146,49772;0;141,20156;0;132,77245;0;522;0
2578;04.09.2020 15:17:55;1,0626952;0;233,86467;0;1,3838126;0;26,018435;0;115,6955;0;142,41596;0;146,57825;0;141,38611;0;132,72491;0;522;0
2579;04.09.2020 15:17:56;1,0121991;0;123,69348;0;1,3788518;0;26,035318;0;115,43019;0;142,48284;0;146,7393;0;141,46832;0;132,81999;0;522;0
2580;04.09.2020 15:17:57;1,2339982;0;192,39131;0;1,3788934;0;26,016767;0;115,47002;0;142,57106;0;146,77691;0;141,42731;0;132,77245;0;522;0
2581;04.09.2020 15:17:58;1,6520728;0;143,36164;0;1,3789039;0;26,012911;0;116,50443;0;142,67349;0;146,92724;0;141,52984;0;132,74868;0;522;0
2582;04.09.2020 15:17:59;1,8660128;0;79,938569;0;1,3837605;0;26,012494;0;115,60261;0;142,77594;0;146,9863;0;141,73509;0;133,0104;0;522;0
2583;04.09.2020 15:18:00;1,9202979;0;46,713683;0;1,3837709;0;26,00843;0;115,74857;0;142,85705;0;147,05074;0;141,83761;0;133,10549;0;522;0
2584;04.09.2020 15:18:01;1,8463025;0;92,349817;0;1,383823;0;26,009785;0;114,5019;0;142,98083;0;147,12054;0;141,71458;0;133,03417;0;522;0
2585;04.09.2020 15:18:02;1,7454714;0;85,714974;0;1,3811237;0;26,008221;0;115,31083;0;143,09324;0;147,18497;0;141,89913;0;133,22435;0;522;0
2586;04.09.2020 15:18:03;1,6983635;0;71,092724;0;1,3788622;0;26,017288;0;115,68227;0;143,1971;0;147,56615;0;142,00185;0;133,24812;0;522;0
2587;04.09.2020 15:18:04;1,6040852;0;136,35499;0;1,3789456;0;26,006449;0;115,52308;0;143,3152;0;147,88295;0;141,96084;0;133,12926;0;522;0
2588;04.09.2020 15:18:05;1,6368385;0;136,05521;0;1,3837292;0;26,006971;0;115,25789;0;143,43048;0;148,03864;0;142,10438;0;133,31967;0;522;0
2589;04.09.2020 15:18:06;2,1371318;0;160,36145;0;1,3837813;0;26,00843;0;115,04564;0;143,56422;0;148,04942;0;142,26861;0;133,27212;0;522;0
2590;04.09.2020 15:18:07;3,141356;0;119,17696;0;1,3836979;0;26,00968;0;117,14106;0;143,67521;0;148,14605;0;142,33013;0;133,55739;0;522;0
2591;04.09.2020 15:18:08;3,5346293;0;145,31188;0;1,383354;0;26,019268;0;116,25248;0;143,82318;0;148,20512;0;142,55588;0;133,55739;0;522;0
2592;04.09.2020 15:18:09;3,5760641;0;89,38845;0;1,3740681;0;26,020102;0;115,21806;0;143,94554;0;148,24267;0;142,59689;0;133,67648;0;522;0
2593;04.09.2020 15:18:10;3,467322;0;158,99576;0;1,3788622;0;26,007804;0;115,15177;0;144,10348;0;148,33398;0;142,80214;0;133,79534;0;522;0
2594;04.09.2020 15:18:11;3,2611009;0;127,953;0;1,3789039;0;26,019373;0;115,86793;0;144,23723;0;148,52186;0;142,82264;0;133,84288;0;522;0
2595;04.09.2020 15:18:12;3,0972251;0;107,25758;0;1,378883;0;26,019581;0;116,27895;0;144,38947;0;148,68297;0;143,10991;0;134,03329;0;522;0
2596;04.09.2020 15:18:13;3,0742672;0;132,80645;0;1,3788934;0;26,01833;0;116,78298;0;144,5531;0;148,7796;0;143,08941;0;134,05706;0;522;0
2597;04.09.2020 15:18:14;3,2727802;0;130,73541;0;1,3837709;0;26,019477;0;116,38507;0;144,70961;0;148,89773;0;143,31516;0;134,10461;0;522;0
2598;04.09.2020 15:18:15;3,4815777;0;128,70414;0;1,3784453;0;26,020102;0;120,86758;0;144,86896;0;148,99972;0;143,70495;0;134,34256;0;522;0
2599;04.09.2020 15:18:16;3,3744127;0;123,4346;0;1,3747768;0;26,020623;0;116,15958;0;145,03116;0;149,15547;0;143,45869;0;134,48542;0;522;0
2600;04.09.2020 15:18:17;3,3071938;0;117,99549;0;1,3790602;0;26,008742;0;115,65567;0;145,20902;0;149,2897;0;143,80768;0;134,55674;0;522;0
2601;04.09.2020 15:18:18;3,0977509;0;147,4013;0;1,3836979;0;26,009472;0;116,00052;0;145,39541;0;149,44002;0;143,84869;0;134,55674;0;522;0
2602;04.09.2020 15:18:19;2,9051192;0;174,85537;0;1,3787788;0;26,008534;0;114,21011;0;145,56474;0;149,66015;0;144,29999;0;134,55674;0;522;0
2603;04.09.2020 15:18:20;2,5736619;0;177,42016;0;1,3788726;0;26,02104;0;113,53378;0;145,73831;0;149,90179;0;144,17696;0;134,72314;0;522;0
2604;04.09.2020 15:18:21;2,3723696;0;130,18613;0;1,378883;0;26,022395;0;115,32419;0;145,92044;0;150,19171;0;144,46423;0;134,77068;0;522;0
2605;04.09.2020 15:18:22;2,2880114;0;148,47922;0;1,3740368;0;26,009159;0;115,53632;0;146,11253;0;150,56216;0;144,71049;0;135,07995;0;522;0
2606;04.09.2020 15:18:23;2,6200776;0;173,8101;0;1,3788726;0;26,027502;0;115,52308;0;146,32452;0;150,84672;0;144,85422;0;135,17527;0;522;0
2607;04.09.2020 15:18:24;2,8995918;0;181,89504;0;1,3788934;0;26,02104;0;116,65039;0;146,52514;0;151,14206;0;145,16199;0;135,36545;0;522;0
2608;04.09.2020 15:18:25;3,0701087;0;197,11607;0;1,378883;0;26,018747;0;116,95541;0;146,73572;0;151,35145;0;145,203;0;135,46076;0;522;0
2609;04.09.2020 15:18:26;3,0012763;0;221,96932;0;1,3788726;0;26,01906;0;115,21806;0;146,94773;0;151,5984;0;145,38775;0;135,74626;0;522;0
2610;04.09.2020 15:18:27;2,7916668;0;234,60304;0;1,3788726;0;26,018018;0;116,18618;0;147,17111;0;151,77561;0;145,40825;0;135,7938;0;522;0
2611;04.09.2020 15:18:28;2,5329767;0;196,35707;0;1,3788726;0;26,008117;0;115,00581;0;147,39592;0;151,9152;0;145,69552;0;135,88889;0;522;0
2612;04.09.2020 15:18:29;2,3395538;0;160,86833;0;1,3740473;0;26,003114;0;115,24453;0;147,61645;0;152,04943;0;146,08531;0;136,03175;0;522;0
2613;04.09.2020 15:18:30;2,0704385;0;190,97723;0;1,378883;0;26,007075;0;115,52308;0;147,85977;0;152,22122;0;146,18804;0;136,31725;0;522;0
2614;04.09.2020 15:18:31;1,8406502;0;171,98068;0;1,379081;0;26,008638;0;114,76709;0;148,10164;0;152,41989;0;146,4753;0;136,36479;0;522;0
2615;04.09.2020 15:18:32;1,812045;0;124,74701;0;1,3790706;0;26,007804;0;116,18618;0;148,3421;0;152,57021;0;146,74207;0;136,7216;0;522;0
2616;04.09.2020 15:18:33;1,6465089;0;98,803073;0;1,3789351;0;26,006449;0;115,80163;0;148,5911;0;152,81721;0;146,94731;0;136,93578;0;522;0
2617;04.09.2020 15:18:34;1,5735126;0;163,35771;0;1,378414;0;26,018018;0;119,22313;0;148,84294;0;153,03734;0;147,17287;0;137,07841;0;522;0
2618;04.09.2020 15:18:35;1,4369356;0;140,70193;0;1,3740785;0;26,008638;0;119,0773;0;149,11186;0;153,32726;0;147,48084;0;137,29259;0;522;0
2619;04.09.2020 15:18:36;1,3129278;0;126,48526;0;1,378883;0;26,031879;0;118,65292;0;149,38505;0;153,62797;0;147,7476;0;137,69695;0;522;0
2620;04.09.2020 15:18:37;1,2580077;0;108,05261;0;1,3789143;0;26,020102;0;119,95253;0;149,66107;0;153,82127;0;147,95265;0;137,38768;0;522;0
2621;04.09.2020 15:18:38;1,1439566;0;83,831152;0;1,3788413;0;26,008638;0;117,92352;0;149,94707;0;154,16489;0;148,32214;0;137,86358;0;522;0
2622;04.09.2020 15:18:39;1,0085714;0;73,58999;0;1,3789351;0;26,017601;0;119,31602;0;150,2302;0;154,47091;0;148,48618;0;137,86358;0;522;0
2623;04.09.2020 15:18:40;0,98271425;0;54,95359;0;1,3789039;0;26,007387;0;118,74569;0;150,50623;0;154,73401;0;148,62991;0;138,29171;0;522;0
2624;04.09.2020 15:18:41;1,0702265;0;76,492825;0;1,3784766;0;26,009472;0;119,39555;0;150,8093;0;155,00784;0;148,81466;0;138,71984;0;522;0
2625;04.09.2020 15:18:42;1,1140347;0;126,26165;0;1,3691906;0;26,007283;0;120,41673;0;151,11379;0;155,2763;0;149,36869;0;138,74384;0;522;0
2626;04.09.2020 15:18:43;1,1897477;0;131,58671;0;1,3789143;0;26,030316;0;120,20448;0;151,42681;0;155,71655;0;149,57393;0;138,74384;0;522;0
2627;04.09.2020 15:18:44;1,1376589;0;114,49572;0;1,378883;0;26,022916;0;118,37437;0;151,74125;0;156,02798;0;149,88171;0;139,1482;0;522;0
2628;04.09.2020 15:18:45;1,1500513;0;185,67319;0;1,378883;0;26,022499;0;119,02424;0;152,08274;0;156,39307;0;150,29201;0;139,36237;0;522;0
2629;04.09.2020 15:18:46;1,3089358;0;247,25253;0;1,379081;0;26,022812;0;119,23636;0;152,43417;0;156,76894;0;150,51776;0;139,6001;0;522;0
2630;04.09.2020 15:18:47;1,3799907;0;219,32987;0;1,3790081;0;26,00843;0;119,38232;0;152,78989;0;157,2468;0;150,92825;0;139,98091;0;522;0
2631;04.09.2020 15:18:48;1,5155165;0;218,57387;0;1,3754125;0;26,006554;0;118,79875;0;153,16979;0;157,72465;0;151,1335;0;140,2664;0;522;0
2632;04.09.2020 15:18:49;1,6995033;0;207,17751;0;1,3789143;0;26,009055;0;121,26549;0;153,5383;0;158,20251;0;151,50279;0;140,43281;0;522;0
2633;04.09.2020 15:18:50;2,1539951;0;186,90005;0;1,378883;0;26,019685;0;120,09848;0;153,95092;0;158,63203;0;151,95429;0;140,90871;0;522;0
2634;04.09.2020 15:18:51;2,6293212;0;179,18468;0;1,3789039;0;26,019685;0;119,58121;0;154,35785;0;159,06155;0;152,30308;0;141,33684;0;522;0
2635;04.09.2020 15:18:52;2,7722376;0;191,46535;0;1,3789351;0;26,008534;0;122,81705;0;154,78186;0;159,50722;0;152,69287;0;141,55101;0;522;0
2636;04.09.2020 15:18:53;2,7102076;0;189,05664;0;1,3789247;0;26,018747;0;123,04254;0;155,2016;0;159,97429;0;153,02135;0;141,9316;0;522;0
2637;04.09.2020 15:18:54;2,5181692;0;188,79363;0;1,3789351;0;26,018539;0;121,54391;0;155,6512;0;160,37698;0;153,47265;0;142,09823;0;522;0
2638;04.09.2020 15:18:55;2,4398799;0;144,8095;0;1,3691906;0;26,018643;0;122,71105;0;156,10224;0;160,84411;0;153,84214;0;142,81185;0;522;0
2639;04.09.2020 15:18:56;2,3042397;0;151,92308;0;1,3788934;0;26,007075;0;122,61816;0;156,55755;0;161,30051;0;154,0884;0;142,8594;0;522;0
2640;04.09.2020 15:18:57;2,0698243;0;189,88506;0;1,3789351;0;26,01833;0;122,67122;0;157,02567;0;161,73003;0;154,86818;0;143,40662;0;522;0
2641;04.09.2020 15:18:58;1,9305981;0;152,85092;0;1,3788934;0;26,019581;0;122,93641;0;157,5137;0;162,13272;0;155,11444;0;143,85852;0;522;0
2642;04.09.2020 15:18:59;1,9612227;0;173,05709;0;1,3789039;0;26,018122;0;124,60746;0;158,00175;0;162,55151;0;155,60696;0;144,12024;0;522;0
2643;04.09.2020 15:19:00;1,9565125;0;205,42425;0;1,3788934;0;26,018747;0;122,61816;0;158,52962;0;163,03473;0;156,11998;0;144,61991;0;522;0
2644;04.09.2020 15:19:01;1,8919426;0;218,27709;0;1,3789143;0;26,007387;0;124,26261;0;159,06176;0;163,52332;0;156,67401;0;144,83409;0;522;0
2645;04.09.2020 15:19:02;2,030534;0;195,91584;0;1,3724631;0;26,018852;0;122,81705;0;159,59817;0;164,03878;0;157,14582;0;145,33353;0;522;0
2646;04.09.2020 15:19:03;2,5023365;0;206,05157;0;1,3790915;0;26,008325;0;123,51998;0;160,16019;0;164,51128;0;157,53581;0;146,04739;0;522;0
2647;04.09.2020 15:19:04;2,640173;0;112,80775;0;1,3789872;0;26,008013;0;122,4325;0;160,72506;0;165,05352;0;158,21307;0;146,30888;0;522;0
2648;04.09.2020 15:19:05;2,5904315;0;131,82196;0;1,378956;0;26,007909;0;126,14578;0;161,30842;0;165,63341;0;158,70539;0;146,64215;0;522;0
2649;04.09.2020 15:19:06;2,4507474;0;105,33511;0;1,3789039;0;26,007909;0;125,29703;0;161,90601;0;166,21326;0;159,21841;0;147,16536;0;522;0
2650;04.09.2020 15:19:07;2,2144947;0;179,86039;0;1,3784036;0;25,97508;0;126,35804;0;162,50929;0;166,77706;0;159,77244;0;147,7839;0;522;0
2651;04.09.2020 15:19:08;1,9621127;0;241,78453;0;1,3692011;0;25,986961;0;125,7214;0;163,13818;0;167,4965;0;160,38818;0;147,95053;0;522;0
2652;04.09.2020 15:19:09;1,8653257;0;182,67393;0;1,3788934;0;25,981645;0;126,22544;0;163,78699;0;168,14078;0;160,73697;0;148,49775;0;522;0
2653;04.09.2020 15:19:10;1,7560526;0;145,44657;0;1,3789143;0;25,978206;0;126,75595;0;164,44719;0;168,69922;0;161,49624;0;149,04474;0;522;0
2654;04.09.2020 15:19:11;1,7033132;0;190,34204;0;1,3789143;0;25,971536;0;127,48534;0;165,12731;0;169,45627;0;162,09128;0;149,61573;0;522;0
2655;04.09.2020 15:19:12;1,6083738;0;151,18358;0;1,3789039;0;26,007075;0;129,70001;0;165,81454;0;170,13274;0;162,70703;0;150,02031;0;522;0
2656;04.09.2020 15:19:13;1,5574717;0;91,998266;0;1,3789456;0;25,972474;0;130,40294;0;166,52169;0;170,81999;0;163,50732;0;150,61507;0;522;0
2657;04.09.2020 15:19:14;1,4452163;0;122,83655;0;1,3784766;0;25,960593;0;130,64166;0;167,23453;0;171,48578;0;163,95862;0;151,3287;0;522;0
2658;04.09.2020 15:19:15;1,4074404;0;120,91971;0;1,3692011;0;26,009263;0;131,87496;0;167,97013;0;172,22674;0;164,61538;0;151,75682;0;522;0
2659;04.09.2020 15:19:16;1,3797982;0;129,69388;0;1,3789039;0;25,984668;0;130,85378;0;168,71712;0;173,08041;0;165,35415;0;152,35159;0;522;0
2660;04.09.2020 15:19:17;1,2773536;0;134,35748;0;1,379081;0;25,971223;0;131,37105;0;169,49399;0;173,84824;0;166,07242;0;152,94635;0;522;0
2661;04.09.2020 15:19:18;1,1980701;0;109,80961;0;1,3790706;0;25,960072;0;129,43482;0;170,26659;0;174,64285;0;166,89321;0;153,46979;0;522;0
2662;04.09.2020 15:19:19;1,3113872;0;127,68737;0;1,3788726;0;25,973204;0;129,87243;0;171,0776;0;175,43214;0;167,63179;0;154,44514;0;522;0
2663;04.09.2020 15:19:20;1,268745;0;197,94224;0;1,3789039;0;25,973099;0;133,41342;0;171,89431;0;176,16768;0;168,35006;0;154,82572;0;522;0
2664;04.09.2020 15:19:21;1,2710455;0;221,24633;0;1,3691698;0;25,971432;0;132,98891;0;172,73239;0;177,13418;0;169,02732;0;155,70598;0;522;0
2665;04.09.2020 15:19:22;1,3685612;0;199,42761;0;1,3789247;0;25,959551;0;133,49295;0;173,58609;0;177,98785;0;169,99165;0;156,41983;0;522;0
2666;04.09.2020 15:19:23;1,4963736;0;232,84003;0;1,3789039;0;25,954757;0;134,22234;0;174,46113;0;178,7986;0;170,81264;0;157,08591;0;522;0
2667;04.09.2020 15:19:24;1,5534953;0;151,65932;0;1,3789351;0;25,960385;0;133,62554;0;175,36606;0;179,71671;0;171,4897;0;158,1088;0;522;0
2668;04.09.2020 15:19:25;1,6798763;0;217,88652;0;1,3789664;0;25,960697;0;136,05245;0;176,2724;0;180,62409;0;172,47473;0;158,72733;0;522;0
2669;04.09.2020 15:19:26;1,8774267;0;186,11441;0;1,3789351;0;25,959655;0;134,4743;0;177,19013;0;181,60131;0;173,35704;0;159,32209;0;522;0
2670;04.09.2020 15:19:27;1,9887765;0;202,63248;0;1,3789456;0;25,958717;0;138,54566;0;178,13347;0;182,54625;0;174,30106;0;160,34521;0;522;0
2671;04.09.2020 15:19:28;2,263773;0;179,29911;0;1,3692532;0;25,971119;0;138,5192;0;179,07539;0;183,49123;0;175,22438;0;160,77334;0;522;0
2672;04.09.2020 15:19:29;2,2614361;0;186,50648;0;1,3789247;0;25,959968;0;136,90121;0;180,04719;0;184,38788;0;176,10688;0;161,70114;0;522;0
2673;04.09.2020 15:19:30;2,1995832;0;201,97327;0;1,3789456;0;25,955799;0;139,44748;0;181,0574;0;185,37583;0;176,94818;0;162,55762;0;522;0
2674;04.09.2020 15:19:31;2,2717206;0;193,32253;0;1,3789143;0;25,964553;0;141,8744;0;182,05907;0;186,35837;0;177,72797;0;163,5092;0;522;0
2675;04.09.2020 15:19:32;2,3923192;0;193,16608;0;1,3790602;0;25,974558;0;146,05189;0;183,08352;0;187,43222;0;178,7335;0;164,24659;0;522;0
2676;04.09.2020 15:19:33;2,4942431;0;183,92219;0;1,3788205;0;25,968618;0;141,56938;0;184,15634;0;188,50066;0;179,84157;0;164,93667;0;522;0
2677;04.09.2020 15:19:34;2,3532994;0;130,64874;0;1,3700036;0;25,96372;0;140,03105;0;185,24195;0;189,57451;0;180,88811;0;165,93579;0;522;0
2678;04.09.2020 15:19:35;2,2579125;0;118,22285;0;1,3740681;0;25,974142;0;141,48985;0;186,3475;0;190,77717;0;181,83213;0;166,72096;0;522;0
2679;04.09.2020 15:19:36;1,9909573;0;151,21585;0;1,3788622;0;25,959134;0;141,1053;0;187,4488;0;191,95306;0;182,83747;0;167,72007;0;522;0
2680;04.09.2020 15:19:37;2,0163875;0;163,5423;0;1,3789039;0;25,972682;0;148,24008;0;188,57996;0;192,92487;0;183,94573;0;168,69542;0;522;0
2681;04.09.2020 15:19:38;2,1839327;0;147,59902;0;1,3789247;0;25,970807;0;148,59816;0;189,68834;0;193,92887;0;185,01278;0;169,67077;0;522;0
2682;04.09.2020 15:19:39;2,1248643;0;157,49276;0;1,3789351;0;25,971119;0;148,3065;0;190,79105;0;195,04033;0;185,97711;0;170,52725;0;522;0
2683;04.09.2020 15:19:40;1,9658185;0;122,73487;0;1,3783828;0;25,960593;0;147,97489;0;191,86244;0;196,18393;0;187,26992;0;171,40751;0;522;0
2684;04.09.2020 15:19:41;2,0892484;0;150,46134;0;1,3692532;0;25,960489;0;147,90859;0;192,92529;0;197,32221;0;188,31646;0;172,33531;0;522;0
2685;04.09.2020 15:19:42;2,1101246;0;175,66015;0;1,3789247;0;25,97435;0;153,16033;0;193,99242;0;198,37455;0;189,40422;0;173,47729;0;522;0
2686;04.09.2020 15:19:43;2,0175638;0;149,55788;0;1,3789456;0;25,961114;0;152,4177;0;195,0937;0;199,52356;0;190,45076;0;174,52395;0;522;0
2687;04.09.2020 15:19:44;1,974375;0;108,25858;0;1,3788622;0;25,971745;0;152,27174;0;196,20066;0;200,6457;0;191,76407;0;175,38043;0;522;0
2688;04.09.2020 15:19:45;1,897647;0;134,43139;0;1,3789456;0;25,960385;0;150,9986;0;197,32897;0;201,82154;0;192,64638;0;176,21314;0;522;0
