Name:;Daten Ger. INSTR 04.09.2020 14:18:43
Verantwortlich:;Labor
Kommentare:;
Datum der Datenerfassung:;04.09.2020 14:18:43
Messgerät:;34970A;Adresse:;ASRL4::INSTR;Module:;2;Steckplatz1:;34901A;Steckplatz2:;34907A
Kanäle gesamt:;10
Kanal;Name;Funktion;Bereich;Auflösung;ErwEinstellungen;Skalieren;Verstärkung;Offset;Bezeichnung;Test;Niedrig;Hoch;Hardware-Alarm
101;Windgeschwindigkeit in m pro s;Gleichspannung;Auto;5,5;DC Voltage#10M#1#0,016#Auto#0,001;True;-5;0;;Aus;0;1;Alarm 1
102;Windrichtung in Grad;Gleichspannung;Auto;5,5;DC Voltage#10M#1#0,016#Auto#0,001;True;-36;0;;Aus;0;1;Alarm 1
103;Relative Feuchte in V;Gleichspannung;Auto;5,5;DC Voltage#10M#1#0,016#Auto#0,001;False;10;0;;Aus;0;1;Alarm 1
104;Temperature;Gleichspannung;Auto;5,5;DC Voltage#10M#1#0,016#Auto#0,001;True;-10;-30;C;Aus;0;1;Alarm 1
107;TA GBS;Gleichspannung;Auto;5,5;DC Voltage#10M#1#0,016#Auto#0,001;True;1272,5;-1541,1;;Aus;0;1;Alarm 1
109;ENNOS SSR81;Gleichspannung;Auto;5,5;DC Voltage#10M#1#0,016#Auto#0,001;True;13670,8192;0;;Aus;0;1;Alarm 1
111;CM3;Gleichspannung;Auto;5,5;DC Voltage#10M#1#0,016#Auto#0,001;True;51587,7358;0;;Aus;0;1;Alarm 1
112;CM11;Gleichspannung;Auto;5,5;DC Voltage#10M#1#0,016#Auto#0,001;True;197164;0;;Aus;0;1;Alarm 1
113;CM11 Schattenring;Gleichspannung;Auto;5,5;DC Voltage#10M#1#0,016#Auto#0,001;True;228578,6956;0;;Aus;0;1;Alarm 1
203;Niederschlag;Summieren;;;Totalize#Rise;False;1;0;;Aus;0;1;Alarm 1
Scan-Steuerung:;Aktion starten:;Sofort;Aktion stoppen::;Von Benutzer beendet
Scan;Zeit;101 <Windgeschwindigkeit in m pro s>;Alarm 101;102 <Windrichtung in Grad>;Alarm 102;103 <Relative Feuchte in V>;Alarm 103;104 <Temperature> (C);Alarm 104;107 <TA GBS>;Alarm 107;109 <ENNOS SSR81>;Alarm 109;111 <CM3>;Alarm 111;112 <CM11>;Alarm 112;113 <CM11 Schattenring>;Alarm 113;203 <Niederschlag>;Alarm 203
392;04.09.2020 14:25:14;1,8541304;0;117,39594;0;5,9797131;0;24,077039;0;170,83841;0;213,37428;0;204,80682;0;191,70236;0;186,18123;0;0;0
393;04.09.2020 14:25:15;1,8817674;0;97,800185;0;5,9797027;0;24,073391;0;166,17024;0;213,29034;0;208,7263;0;194,96523;0;186,15746;0;0;0
394;04.09.2020 14:25:16;1,8568941;0;124,26789;0;5,9831211;0;24,076935;0;168,45119;0;214,01456;0;211,50755;0;198,02265;0;186,30009;0;0;0
395;04.09.2020 14:25:17;1,7478655;0;218,84062;0;5,9859142;0;24,087773;0;166,50173;0;214,16112;0;213,71963;0;200,69047;0;186,60936;0;0;0
396;04.09.2020 14:25:18;1,6701279;0;246,51903;0;5,9967738;0;24,123521;0;164,73791;0;214,24364;0;215,44313;0;202,78357;0;187,01372;0;0;0
397;04.09.2020 14:25:19;1,5420501;0;250,46639;0;5,9889782;0;24,08621;0;165,50714;0;214,24648;0;216,6835;0;204,36364;0;187,32298;0;0;0
398;04.09.2020 14:25:20;1,4888319;0;212,55246;0;5,9893847;0;24,077664;0;167,24436;0;214,25787;0;217,67682;0;205,882;0;187,39453;0;0;0
399;04.09.2020 14:25:21;1,6631484;0;212,09623;0;5,9926988;0;24,088399;0;166,91287;0;214,32901;0;218,63254;0;206,99026;0;187,82266;0;0;0
400;04.09.2020 14:25:22;1,8703587;0;218,7532;0;5,9926884;0;24,0736;0;166,48849;0;214,32475;0;219,36808;0;207,89307;0;187,89397;0;0;0
401;04.09.2020 14:25:23;2,0733115;0;213,50132;0;5,9879256;0;24,127794;0;166,02428;0;214,35177;0;220,00168;0;208,50862;0;187,96529;0;0;0
402;04.09.2020 14:25:24;2,3048383;0;217,73307;0;5,9928239;0;24,09288;0;167,31078;0;214,32047;0;220,57616;0;209,37062;0;188,29856;0;0;0
403;04.09.2020 14:25:25;2,5155565;0;176,92191;0;5,9795151;0;24,0909;0;167,96052;0;214,2536;0;220,98422;0;209,90415;0;188,58405;0;0;0
404;04.09.2020 14:25:26;2,7906206;0;164,61984;0;5,9747002;0;24,078185;0;166,55479;0;213,96761;0;221,20434;0;210,19141;0;188,46496;0;0;0
405;04.09.2020 14:25:27;2,9319599;0;164,96164;0;5,974596;0;24,125605;0;166,3956;0;214,19668;0;221,44598;0;210,74544;0;188,56005;0;0;0
406;04.09.2020 14:25:28;2,9814307;0;172,70141;0;5,9749816;0;24,126126;0;167,76163;0;214,25218;0;221,59631;0;210,93019;0;188,798;0;0;0
407;04.09.2020 14:25:29;2,9985855;0;174,50607;0;5,9737414;0;24,087357;0;165,36118;0;213,61332;0;221,57479;0;211,25847;0;188,82177;0;0;0
408;04.09.2020 14:25:30;2,9629176;0;176,53509;0;5,9736059;0;24,087461;0;167,88099;0;211,26706;0;221,30638;0;211,07372;0;188,86932;0;0;0
409;04.09.2020 14:25:31;2,7665228;0;161,03979;0;5,9833608;0;24,08694;0;166,91287;0;210,6396;0;220,44729;0;210,60171;0;189,05972;0;0;0
410;04.09.2020 14:25:32;2,4972983;0;164,79468;0;5,9737727;0;24,126647;0;167,82793;0;211,24004;0;220,03923;0;210,1299;0;189,20259;0;0;0
411;04.09.2020 14:25:33;2,2628205;0;170,10548;0;5,9702084;0;24,077768;0;173,11949;0;212,8763;0;219,76541;0;209,84243;0;188,82177;0;0;0
412;04.09.2020 14:25:34;2,0303883;0;171,72105;0;5,969458;0;24,079019;0;168,18601;0;213,66028;0;220,06606;0;210,00667;0;188,84555;0;0;0
413;04.09.2020 14:25:35;1,8609382;0;179,93393;0;5,9698227;0;24,079332;0;167,36372;0;213,46392;0;220,25936;0;210,35545;0;188,98841;0;0;0
414;04.09.2020 14:25:36;1,7107091;0;186,90681;0;5,9674049;0;24,088086;0;167,09853;0;213,63609;0;220,40432;0;210,62222;0;188,75046;0;0;0
415;04.09.2020 14:25:37;1,557633;0;179,34;0;5,983267;0;24,075788;0;165,71926;0;213,30884;0;220,4312;0;210,58121;0;189,10727;0;0;0
416;04.09.2020 14:25:38;1,4450705;0;204,45476;0;5,9736476;0;24,087773;0;168,19924;0;213,45966;0;220,38822;0;210,78645;0;188,98841;0;0;0
417;04.09.2020 14:25:39;1,3221766;0;235,00187;0;5,9699374;0;24,087565;0;166,30283;0;213,14664;0;220,32379;0;210,84797;0;188,94086;0;0;0
418;04.09.2020 14:25:40;1,2249733;0;109,13728;0;5,9700208;0;24,087461;0;165,77233;0;213,20781;0;220,29697;0;211,05322;0;188,96464;0;0;0
419;04.09.2020 14:25:41;1,1985021;0;120,77263;0;5,9736163;0;24,076101;0;167,94728;0;212,53908;0;220,29697;0;211,01221;0;188,89332;0;0;0
420;04.09.2020 14:25:42;1,181696;0;202,66287;0;5,9751275;0;24,076414;0;166,58138;0;211,4933;0;220,07684;0;210,86847;0;188,82177;0;0;0
421;04.09.2020 14:25:43;1,1855371;0;219,7452;0;5,9765553;0;24,077247;0;168,43796;0;205,09623;0;218,57884;0;210,02718;0;188,798;0;0;0
422;04.09.2020 14:25:44;1,3151919;0;199,458;0;5,9845906;0;24,087878;0;167,31078;0;211,89454;0;217,73048;0;208,65235;0;188,84555;0;0;0
423;04.09.2020 14:25:45;1,7500099;0;207,37373;0;5,9738352;0;24,07756;0;167,12512;0;212,22464;0;218,24057;0;208,61134;0;188,70291;0;0;0
424;04.09.2020 14:25:46;2,2834677;0;199,90598;0;5,9655081;0;24,077456;0;167,32402;0;212,10797;0;218,86876;0;208,77538;0;188,46496;0;0;0
425;04.09.2020 14:25:47;2,8991181;0;208,52069;0;5,9656436;0;24,074433;0;167,7218;0;211,90877;0;219,24463;0;209,2679;0;188,36987;0;0;0
426;04.09.2020 14:25:48;3,324031;0;189,61042;0;5,9607244;0;24,080478;0;167,89422;0;211,68822;0;219,47012;0;209,24739;0;188,36987;0;0;0
427;04.09.2020 14:25:49;3,3655699;0;193,10005;0;5,9594008;0;24,086106;0;165,6265;0;211,51891;0;219,6419;0;209,55517;0;188,36987;0;0;0
428;04.09.2020 14:25:50;3,2392463;0;164,17374;0;5,9557427;0;24,080582;0;167,37708;0;211,14613;0;219,56138;0;209,37062;0;188,36987;0;0;0
429;04.09.2020 14:25:51;3,0859154;0;180,2701;0;5,9547318;0;24,091213;0;167,7881;0;135,36297;0;215,21764;0;206,96975;0;188,3461;0;0;0
430;04.09.2020 14:25:52;3,0360231;0;142,50396;0;5,9497918;0;24,077352;0;168,53085;0;208,733;0;206,66991;0;199,74645;0;188,3461;0;0;0
431;04.09.2020 14:25:53;2,9367379;0;189,50762;0;5,9497918;0;24,077456;0;163,29235;0;210,62821;0;209,86995;0;199,74645;0;188,32233;0;0;0
432;04.09.2020 14:25:54;2,76213;0;193,08466;0;5,9496042;0;24,077768;0;163,46478;0;210,73919;0;212,1411;0;200,91603;0;188,36987;0;0;0
433;04.09.2020 14:25:55;2,6528933;0;196,58631;0;5,9498856;0;24,072557;0;163,19959;0;210,68228;0;213,69281;0;202,51681;0;188,53628;0;0;0
434;04.09.2020 14:25:56;2,7010266;0;179,21094;0;5,9500315;0;24,078394;0;169,33978;0;210,06477;0;214,71832;0;203,7479;0;188,65537;0;0;0
435;04.09.2020 14:25:57;2,7736221;0;180,87265;0;5,9593696;0;24,077143;0;166,44866;0;209,2879;0;215,24983;0;204,50718;0;188,6316;0;0;0
436;04.09.2020 14:25:58;2,7472914;0;188,59103;0;5,9595155;0;24,087878;0;167,53614;0;208,29761;0;215,3089;0;204,93818;0;188,58405;0;0;0
437;04.09.2020 14:25:59;2,6458565;0;224,47107;0;5,9607557;0;24,088295;0;166,76704;0;207,33293;0;215,03507;0;204,71242;0;188,1557;0;0;0
438;04.09.2020 14:26:00;2,4153553;0;203,29356;0;5,9606202;0;24,087669;0;168,75621;0;209,24806;0;215,06194;0;204,83545;0;187,8702;0;0;0
439;04.09.2020 14:26:01;2,1861915;0;180,92067;0;5,9606306;0;24,077247;0;164,37983;0;208,89378;0;215,3089;0;204,99969;0;187,68002;0;0;0
440;04.09.2020 14:26:02;1,9627998;0;200,62446;0;5,9595884;0;24,073079;0;166,60785;0;208,57648;0;215,2928;0;205,32797;0;187,37076;0;0;0
441;04.09.2020 14:26:03;1,7892952;0;240,7475;0;5,9594425;0;24,078394;0;163,31895;0;208,36591;0;215,2391;0;205,63574;0;187,34676;0;0;0
442;04.09.2020 14:26:04;1,6889169;0;205,26367;0;5,9738143;0;24,089649;0;163,87592;0;191,90654;0;213,2686;0;204,99969;0;187,34676;0;0;0
443;04.09.2020 14:26:05;1,5512521;0;172,50857;0;5,965456;0;24,077873;0;164,45936;0;207,54494;0;211,4216;0;203,50164;0;187,25167;0;0;0
444;04.09.2020 14:26:06;1,4431032;0;204,44651;0;5,964716;0;24,077873;0;165,22859;0;208,03438;0;212,28606;0;203,39911;0;187,15658;0;0;0
445;04.09.2020 14:26:07;1,4585195;0;186,76649;0;5,9656123;0;24,077873;0;163,90239;0;207,19349;0;212,76392;0;203,72739;0;186,82354;0;0;0
446;04.09.2020 14:26:08;1,5263735;0;224,73896;0;5,9654664;0;24,078498;0;163,59737;0;207,9291;0;213,129;0;203,89163;0;186,34764;0;0;0
447;04.09.2020 14:26:09;1,4960405;0;205,31094;0;5,9626629;0;24,073495;0;163,0404;0;207,51647;0;213,43507;0;204,30193;0;186,41895;0;0;0
448;04.09.2020 14:26:10;1,4758982;0;196,59268;0;5,9750129;0;24,07683;0;164,35336;0;207,15365;0;213,56931;0;204,40465;0;186,18123;0;0;0
449;04.09.2020 14:26:11;1,4786567;0;216,63339;0;5,9690098;0;24,078185;0;164,69808;0;206,99999;0;213,56931;0;204,65091;0;185,53893;0;0;0
450;04.09.2020 14:26:12;1,4151538;0;204,69451;0;5,9655706;0;24,08152;0;163,14653;0;206,77659;0;213,54779;0;204,6099;0;185,2772;0;0;0
451;04.09.2020 14:26:13;1,3957767;0;198,62996;0;5,9644555;0;24,082771;0;163,01393;0;206,61439;0;213,50487;0;204,50718;0;184,92016;0;0;0
452;04.09.2020 14:26:14;1,442286;0;180,69406;0;5,9642158;0;24,081312;0;163,96869;0;206,37678;0;213,37601;0;204,42516;0;184,53958;0;0;0
453;04.09.2020 14:26:15;1,5208097;0;184,17919;0;5,9653726;0;24,078706;0;162,86798;0;206,18042;0;213,39747;0;204,28142;0;184,42072;0;0;0
454;04.09.2020 14:26:16;1,7683773;0;187,97272;0;5,9669359;0;24,077977;0;163,88916;0;205,83611;0;213,23104;0;204,32243;0;184,20654;0;0;0
455;04.09.2020 14:26:17;2,0710578;0;177,17329;0;5,9784417;0;24,077143;0;163,26589;0;205,53446;0;213,17734;0;204,24041;0;184,06391;0;0;0
456;04.09.2020 14:26:18;2,1178223;0;130,16625;0;5,9701979;0;24,078602;0;164,08805;0;205,35803;0;212,99477;0;203,99415;0;183,54046;0;0;0
457;04.09.2020 14:26:19;2,0397099;0;115,63517;0;5,9688848;0;24,078081;0;163,39848;0;205,19867;0;212,79611;0;203,62487;0;183,58801;0;0;0
458;04.09.2020 14:26:20;1,901436;0;127,72451;0;5,9653622;0;24,077977;0;164,60532;0;205,05497;0;212,73709;0;203,64537;0;183,25497;0;0;0
459;04.09.2020 14:26:21;1,7726452;0;61,915601;0;5,9646118;0;24,087878;0;163,50461;0;204,74906;0;212,58671;0;203,39911;0;183,27874;0;0;0
460;04.09.2020 14:26:22;1,629427;0;88,53602;0;5,9604639;0;24,078185;0;162,60279;0;204,43746;0;212,29679;0;203,17336;0;183,06456;0;0;0
461;04.09.2020 14:26:23;1,5830893;0;178,23507;0;5,971063;0;24,076205;0;166,44866;0;204,26671;0;211,93707;0;202,9066;0;183,06456;0;0;0
462;04.09.2020 14:26:24;1,5676053;0;158,60969;0;5,9642679;0;24,077664;0;162,65585;0;204,16854;0;211,62027;0;202,76287;0;182,96947;0;0;0
463;04.09.2020 14:26:25;1,6049804;0;124,50314;0;5,9595676;0;24,077873;0;160,00345;0;203,82137;0;211,29279;0;202,70135;0;182,92193;0;0;0
464;04.09.2020 14:26:26;1,8487956;0;115,38792;0;5,9593383;0;24,077664;0;158,3987;0;203,20102;0;210,91692;0;202,39358;0;183,27874;0;0;0
465;04.09.2020 14:26:27;2,0973886;0;135,73067;0;5,9605994;0;24,077456;0;159,27405;0;192,54682;0;209,64982;0;201,83955;0;183,4216;0;0;0
466;04.09.2020 14:26:28;2,0753101;0;210,2912;0;5,9605785;0;24,077456;0;159,1281;0;200,59011;0;207,27663;0;200,42371;0;183,8735;0;0;0
467;04.09.2020 14:26:29;1,9193663;0;200,695;0;5,9642783;0;24,079123;0;161,19705;0;200,06082;0;207,05651;0;199,45919;0;183,89727;0;0;0
468;04.09.2020 14:26:30;1,7708079;0;224,14729;0;5,9785876;0;24,086731;0;165,98458;0;200,88037;0;206,69679;0;198,31011;0;183,58801;0;0;0
469;04.09.2020 14:26:31;1,6792153;0;202,92925;0;5,9703334;0;24,076518;0;160,33494;0;202,56215;0;207,27127;0;198,41264;0;183,46915;0;0;0
470;04.09.2020 14:26:32;1,5974387;0;193,07979;0;5,9693225;0;24,086314;0;158,06721;0;202,4341;0;207,80819;0;198,78193;0;183,37383;0;0;0
471;04.09.2020 14:26:33;1,5193679;0;183,90155;0;5,9690098;0;24,086314;0;161,96615;0;201,98449;0;208,08202;0;198,86414;0;182,89816;0;0;0
472;04.09.2020 14:26:34;1,4827684;0;209,52882;0;5,9688744;0;24,077143;0;158,25287;0;201,80664;0;208,15718;0;199,0692;0;182,49357;0;0;0
473;04.09.2020 14:26:35;1,4813111;0;219,28185;0;5,9738039;0;24,086419;0;158,73031;0;201,55764;0;208,21089;0;199,1104;0;182,49357;0;0;0
474;04.09.2020 14:26:36;1,4170379;0;197,62295;0;5,9737518;0;24,076935;0;159,28729;0;201,35133;0;208,29142;0;199,19242;0;182,56512;0;0;0
475;04.09.2020 14:26:37;1,3542585;0;153,51576;0;5,9836422;0;24,082875;0;159,89732;0;200,27425;0;208,19474;0;198,96667;0;181,92281;0;0;0
476;04.09.2020 14:26:38;1,2820326;0;160,14684;0;5,9730223;0;24,089441;0;159,15469;0;201,03261;0;208,01222;0;198,78193;0;181,13764;0;0;0
477;04.09.2020 14:26:39;1,3560489;0;194,02001;0;5,9667274;0;24,079957;0;158,90274;0;200,9131;0;208,07129;0;198,61789;0;180,63797;0;0;0
478;04.09.2020 14:26:40;1,6193558;0;196,80279;0;5,9640073;0;24,0909;0;159,93715;0;200,60434;0;207,84575;0;198,6589;0;180,59043;0;0;0
479;04.09.2020 14:26:41;1,9944861;0;195,57629;0;5,9593279;0;24,087878;0;161,35612;0;200,51186;0;207,75986;0;198,53567;0;180,37648;0;0;0
480;04.09.2020 14:26:42;2,4159955;0;200,16148;0;5,9620584;0;24,069848;0;161,56837;0;200,35534;0;207,65245;0;198,45365;0;180,18607;0;0;0
481;04.09.2020 14:26:43;2,6731084;0;186,31401;0;5,965456;0;24,087461;0;160,33494;0;199,13597;0;207,43769;0;198,20739;0;180,3287;0;0;0
482;04.09.2020 14:26:44;2,6146595;0;190,32027;0;5,9594217;0;24,076205;0;159,7515;0;198,79591;0;206,91155;0;197,75589;0;179,97189;0;0;0
483;04.09.2020 14:26:45;2,4429871;0;186,10278;0;5,9606306;0;24,07756;0;158,66402;0;199,61262;0;206,70215;0;197,32508;0;179,82926;0;0;0
484;04.09.2020 14:26:46;2,2941477;0;127,50502;0;5,9593904;0;24,087148;0;160,22894;0;199,36362;0;206,43905;0;197,32508;0;179,82926;0;0;0
485;04.09.2020 14:26:47;2,1007561;0;169,37274;0;5,9594321;0;24,086627;0;156,19727;0;199,16016;0;206,25112;0;197,34559;0;179,8768;0;0;0
486;04.09.2020 14:26:48;1,9238267;0;201,07807;0;5,9607348;0;24,078185;0;156,22374;0;198,97519;0;206,07933;0;197,11983;0;179,78172;0;0;0
487;04.09.2020 14:26:49;1,8223972;0;193,52588;0;5,9624753;0;24,073287;0;155,78613;0;198,49428;0;205,97729;0;197,01731;0;179,61508;0;0;0
488;04.09.2020 14:26:50;1,7818993;0;206,04969;0;5,9750441;0;24,077977;0;156,51553;0;197,49971;0;205,52626;0;196,62732;0;179,21073;0;0;0
489;04.09.2020 14:26:51;1,9152389;0;208,45053;0;5,9654664;0;24,077977;0;156,38293;0;197,46983;0;205,18805;0;196,36056;0;178,82991;0;0;0
490;04.09.2020 14:26:52;2,1142051;0;213,57935;0;5,9642366;0;24,076205;0;158,18657;0;197,00457;0;204,90344;0;195,82703;0;178,71105;0;0;0
491;04.09.2020 14:26:53;2,2693421;0;202,99266;0;5,9659562;0;24,07683;0;157,41735;0;197,00171;0;204,61352;0;195,43724;0;178,42556;0;0;0
492;04.09.2020 14:26:54;2,3289465;0;206,06245;0;5,9654872;0;24,077247;0;157,32458;0;195,86345;0;204,27526;0;195,12927;0;178,35424;0;0;0
493;04.09.2020 14:26:55;2,2555027;0;205,36835;0;5,9598073;0;24,077039;0;155,58724;0;194,8134;0;203,35179;0;194,22645;0;178,40179;0;0;0
494;04.09.2020 14:26:56;2,1819237;0;192,6607;0;5,9701771;0;24,071828;0;155,26899;0;196,85232;0;202,98128;0;193,50818;0;178,14006;0;0;0
495;04.09.2020 14:26:57;2,1044202;0;221,36902;0;5,9595051;0;24,039103;0;157,84173;0;196,79683;0;203,04035;0;193,54919;0;178,06875;0;0;0
496;04.09.2020 14:26:58;2,0173816;0;194,06691;0;5,9606619;0;24,039833;0;156,66148;0;196,29172;0;203,00816;0;193,61091;0;176,99808;0;0;0
497;04.09.2020 14:26:59;1,9892449;0;170,97067;0;5,9640386;0;24,078394;0;155,33528;0;196,4084;0;202,94373;0;193,63141;0;175,88011;0;0;0
498;04.09.2020 14:27:00;1,9351001;0;185,97409;0;5,9654872;0;24,037852;0;155,34852;0;196,41266;0;202,92763;0;193,59021;0;175,59461;0;0;0
499;04.09.2020 14:27:01;1,8685006;0;201,08632;0;5,9655081;0;24,039728;0;154,63235;0;196,20778;0;202,7934;0;193,77495;0;175,99897;0;0;0
500;04.09.2020 14:27:02;1,7610127;0;211,132;0;5,9691766;0;24,079853;0;157,45718;0;195,97585;0;202,6162;0;193,5697;0;175,95142;0;0;0
501;04.09.2020 14:27:03;1,6264499;0;238,69147;0;5,9786814;0;24,063595;0;155,16286;0;195,75532;0;202,4229;0;193,73394;0;175,95142;0;0;0
502;04.09.2020 14:27:04;1,4855061;0;119,57053;0;5,9702292;0;24,05682;0;154,95061;0;195,66426;0;202,19204;0;193,67242;0;175,83256;0;0;0
503;04.09.2020 14:27:05;1,3284327;0;120,70285;0;5,9689473;0;24,047649;0;154,84461;0;195,54189;0;201,92895;0;193,52869;0;175,97519;0;0;0
504;04.09.2020 14:27:06;1,2338525;0;135,34048;0;5,968718;0;24,038061;0;155,00367;0;195,33558;0;201,70882;0;193,38515;0;175,97519;0;0;0
505;04.09.2020 14:27:07;1,1524039;0;96,075068;0;5,973658;0;24,075371;0;154,23457;0;194,84186;0;201,51016;0;193,22092;0;176,18937;0;0;0
506;04.09.2020 14:27:08;1,072527;0;137,7143;0;5,9737622;0;24,027535;0;155,65353;0;193,28954;0;200,95177;0;192,99516;0;175,78479;0;0;0
507;04.09.2020 14:27:09;0,98422885;0;207,13924;0;5,9751379;0;24,029098;0;155,97179;0;193,10457;0;200,23764;0;192,3181;0;175,54707;0;0;0
508;04.09.2020 14:27:10;0,95511885;0;190,32665;0;5,9842988;0;24,040354;0;153,96926;0;192,43157;0;199,60409;0;191,59983;0;175,33289;0;0;0
509;04.09.2020 14:27:11;0,9027958;0;151,07703;0;5,9792233;0;24,039624;0;152,90837;0;192,80293;0;199,12624;0;190,75854;0;175,28534;0;0;0
510;04.09.2020 14:27:12;0,8352697;0;104,88263;0;5,9795985;0;24,028264;0;151,92689;0;193,63955;0;199,05107;0;190,55329;0;174,35754;0;0;0
511;04.09.2020 14:27:13;0,77113705;0;103,5447;0;5,9796402;0;24,028369;0;153,46534;0;193,95543;0;199,19603;0;190,49177;0;174,11959;0;0;0
512;04.09.2020 14:27:14;0,6988435;0;187,70821;0;5,9832566;0;24,027952;0;151,47604;0;193,6979;0;199,22291;0;190,69682;0;174,11959;0;0;0
513;04.09.2020 14:27:15;0,67362135;0;177,10538;0;5,9812452;0;24,03879;0;153,51841;0;193,59972;0;199,21755;0;190,94308;0;173,92919;0;0;0
514;04.09.2020 14:27:16;0,71001805;0;191,41508;0;5,9926884;0;24,028994;0;151,40975;0;192,56959;0;199,0779;0;190,73803;0;173,73901;0;0;0
515;04.09.2020 14:27:17;0,7696589;0;207,88962;0;5,984601;0;24,077143;0;152,89501;0;188,57853;0;197,7571;0;189,91704;0;173,88164;0;0;0
516;04.09.2020 14:27:18;0,7898221;0;220,63065;0;5,9798278;0;24,075163;0;153,49181;0;191,88378;0;195,39469;0;187,51617;0;174,00073;0;0;0
517;04.09.2020 14:27:19;0,7971139;0;243,11457;0;5,9799112;0;24,039624;0;151,7943;0;192,81574;0;196,16247;0;187,29042;0;173,90541;0;0;0
518;04.09.2020 14:27:20;0,79891995;0;205,10872;0;5,9786293;0;24,039624;0;152,78901;0;192,05736;0;196,58126;0;187,84465;0;173,28688;0;0;0
519;04.09.2020 14:27:21;0,79980475;0;193,51801;0;5,9796506;0;24,039937;0;153,10726;0;191,99476;0;196,72622;0;188,29596;0;172,1449;0;0;0
520;04.09.2020 14:27:22;0,7992062;0;180,31099;0;5,976993;0;24,076414;0;150,74665;0;192,33767;0;196,91415;0;188,29596;0;171,33619;0;0;0
521;04.09.2020 14:27:23;0,80035125;0;193,27226;0;5,9881236;0;24,029098;0;152,35127;0;192,11855;0;197,04838;0;188,5012;0;171,24087;0;0;0
522;04.09.2020 14:27:24;0,89534265;0;109,18042;0;5,9787335;0;24,078394;0;153,13373;0;191,96916;0;197,12891;0;188,68595;0;170,95561;0;0;0
523;04.09.2020 14:27:25;1,0377542;0;165,80019;0;5,9754402;0;24,040145;0;153,09403;0;191,94069;0;197,16116;0;188,97322;0;171,00315;0;0;0
524;04.09.2020 14:27:26;1,1274577;0;193,40732;0;5,9754714;0;24,033892;0;152,3911;0;191,66751;0;197,15037;0;188,78847;0;171,07447;0;0;0
525;04.09.2020 14:27:27;1,2481395;0;196,02389;0;5,975732;0;24,059739;0;152,47063;0;191,18802;0;197,05911;0;188,82948;0;171,35996;0;0;0
526;04.09.2020 14:27:28;1,338457;0;176,60826;0;5,9738977;0;24,032954;0;151,74123;0;191,35875;0;197,02692;0;188,87049;0;171,64546;0;0;0
527;04.09.2020 14:27:29;1,4216493;0;168,23629;0;5,9831524;0;24,030453;0;153,75713;0;191,41282;0;196,96786;0;188,87049;0;171,93095;0;0;0
528;04.09.2020 14:27:30;1,5113631;0;166,39336;0;5,9785459;0;24,038582;0;152,66965;0;191,2933;0;196,87118;0;188,87049;0;171,71677;0;0;0
529;04.09.2020 14:27:31;1,5405251;0;150,30526;0;5,9751692;0;24,028994;0;151,63523;0;191,12256;0;196,72622;0;188,78847;0;171,78809;0;0;0
530;04.09.2020 14:27:32;1,636724;0;178,10563;0;5,9750441;0;24,07756;0;152,90837;0;190,86645;0;196,58126;0;188,72696;0;171,693;0;0;0
531;04.09.2020 14:27:33;1,7673416;0;177,45881;0;5,9751067;0;24,028264;0;152,70935;0;190,76685;0;196,39869;0;188,62443;0;171,40751;0;0;0
532;04.09.2020 14:27:34;1,8526835;0;185,56964;0;5,9737727;0;24,029515;0;153,18679;0;190,73698;0;196,31816;0;188,35767;0;171,14578;0;0;0
533;04.09.2020 14:27:35;1,8879766;0;172,32735;0;5,9738873;0;24,03014;0;152,51046;0;190,58046;0;196,16783;0;188,31646;0;171,16956;0;0;0
534;04.09.2020 14:27:36;1,8080738;0;107,57049;0;5,9832253;0;24,024721;0;151,80753;0;190,50505;0;196,0336;0;188,31646;0;171,07447;0;0;0
535;04.09.2020 14:27:37;1,7314863;0;64,622218;0;5,974867;0;24,030349;0;151,27715;0;190,42822;0;195,9799;0;188,29596;0;170,7652;0;0;0
536;04.09.2020 14:27:38;1,6637782;0;133,05483;0;5,9785042;0;24,028994;0;153,74377;0;190,25037;0;195,98526;0;188,11141;0;170,7652;0;0;0
537;04.09.2020 14:27:39;1,5391927;0;168,08622;0;5,9748565;0;24,028473;0;152,25851;0;190,10381;0;195,93161;0;188,23444;0;170,52725;0;0;0
538;04.09.2020 14:27:40;1,4895241;0;173,5696;0;5,9739811;0;24,029515;0;148,85024;0;189,58447;0;195,86718;0;187,88566;0;169,98003;0;0;0
539;04.09.2020 14:27:41;1,5797843;0;197,28866;0;5,970792;0;24,028681;0;149,38062;0;189,32979;0;195,58799;0;187,6394;0;169,076;0;0;0
540;04.09.2020 14:27:42;1,7447479;0;170,15238;0;5,9744084;0;24,02618;0;150,38857;0;189,6229;0;195,47522;0;187,65991;0;168,21975;0;0;0
541;04.09.2020 14:27:43;1,9508757;0;172,62563;0;5,9718342;0;24,023053;0;149,79177;0;189,6357;0;195,44839;0;187,35213;0;167,054;0;0;0
542;04.09.2020 14:27:44;2,0805148;0;219,45856;0;5,9690619;0;24,029202;0;148,98284;0;189,63854;0;195,42688;0;187,45466;0;167,29172;0;0;0
543;04.09.2020 14:27:45;2,0673209;0;200,36183;0;5,9689577;0;24,02816;0;147,55051;0;189,56456;0;195,36781;0;187,10588;0;167,054;0;0;0
